"thumb","url","text","likes","comments","shares"
,"https://www.facebook.com/chamokh/posts/10228729487802469","শুভ জন্মদিন","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228728712223080","Many many happy returns of the day!!! Stay smiley , happy and blessed","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727867761969","শুভ জন্মদিন! 🙂","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727834201130","Happy birthday bhaiya","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727737158704","Happy Birthday | Stay Blessed","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727567594465","Happy Birthday, Chamok!🎂🎈🎉","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727481952324","Happy Birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727404950399","Happy Birthday. Best wishes.","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727357949224","Happy birthday vaiya","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727326988450","শুভ জন্মদিন","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727281667317","শুভ জন্মদিন, গণিত ভাইয়া।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228727135183655","শুভ জন্মদিন চমক।  অনেক ভালো থাকো আর সুস্থ থাকো!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726817415711","Happy birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726687932474","Happy Birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726678612241","জন্মদিনের শুভেচ্ছা চমক, অশেষ ভালোবাসা।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726644011376","শুভ জন্মদিন ভাই। জন্মদিনের অনেক অনেক শুভেচ্ছা নিবেন।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726583049852","Happy birthday 🎂","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726567249457","শুভ জন্মদিন, ভাইয়া","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726514688143","Happy Birthday..","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726491207556","শুভ জন্মদিন প্রিয় চমক ভাই","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726476687193","Happy Birthday!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726265601916","Happy birthday vaiya 🎂","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726241321309","Happy Birthday 🎉🎇","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726170519539","Happy birthday 🎁🎂🎉🎈 brother.","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726048756495","Happy birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726028956000","আল্লাহ আপনাকে নেক হায়াত দান করুন, সুস্থতা দান করুন। 
জন্মদিনের অনেক শুভেচ্ছা রইল ভাইয়া!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228726015955675","Happy Birthday Vaiya","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725928153480","Happy Birthday Chamok Vaia... 
Wishing you many many happy returns of the day. 💝🥳🥳🥳","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725911353060","অনেক অনেক দোয়া রইল। শুভ জন্মদিন বাবা।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725868591991","শুভ জন্মদিন ভাইয়া দোয়া ও শুভকামনা রইল।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725862671843","শুভ জন্মদিন চমক","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725834151130","Happy Birthday 🎂","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725775509664","শুভ জন্মদিন ভাইয়া","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725748868998","Happy Birthday Chamok. Many many happy returns of the day","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725733468613","Happy Birthday Chamok ! Wish you all the best.","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725731068553","শুভ জন্মদিন বন্ধু! ♥","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725474222132","শুভ জন্মদিন প্রিয় ভাই।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725393500114","শুভ জন্মদিন ভাইয়া","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725111413062","শুভ জন্মদিন ভাইয়া।","2","2","0"
,"https://www.facebook.com/chamokh/posts/10228725100892799","Happy Birthday Chamok Bhai <3","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725092652593","শুভ জন্মদিন..","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725084972401","শুভ জন্ম দিন... ভাল কাটুক সব সময়","0","0","0"
,"https://www.facebook.com/chamokh/posts/pfbid02Yug6YGD2yLWwGUJJsBeE1kWbakvaQKbKRPvM4SmvRzGjsgomLDdaiN529ZYwkuFKl","আজ ২৮ জুলাই, আমার জন্মদিন। বহু বছর পর এই দিনে বাংলাদেশে আছি। এ অনুভূতি অনেক আনন্দের! সেই সঙ্গে এই দিনে আমার শুভাকাঙ্ক্ষীদের একটা খবর জানাতে চাই। আশা করছি গণিত, আড্ডা, গানে সরাসরি আপনাদের সাথে সময় কাটানোর সুযোগ  পাবো অচিরেই। 
আগামী ৩০ জুলাই, শনিবার বাংলা একাডেমি মিলনায়তনে বিকাল ৪ টা থেকে রাত ৮ টা পর্যন্ত আমি, বহ্নি উপস্থিত থাকব। আমাদের বই নিয়ে কথা হবে। অনেকেই অনেক সময় সামনাসামনি দেখা করতে চেয়েছেন আমাদের ""পরিপাটি"" পরিবারের সাথে। তাদের কথা ভেবেই এ আয়োজন করেছেন আমাদের প্রকাশক আদর্শ। 
কোনো টিকেট নেই তবে আসন সংখ্যা সীমিত। রেজিস্ট্রেশন করতে হবে। সেই লিঙ্ক আমি কমেন্টে দিয়ে দিচ্ছি।","4248","599","15"
,"https://www.facebook.com/chamokh/posts/10228725051211557","শুভ জন্মদিন ভাইয়া ❤️","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228725020450788","শুভ জন্মদিন ভাই❤️❤️❤️❤️","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724992250083","শুভ জন্মদিন বন্ধু।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724967129455","happy birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724902007827","শুভ জন্মদিন চমক ❤️
নিরন্তর শুভকামনা তোমার জন্য।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724896047678","শুভ জন্মদিন।।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724888007477","Happy birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724883567366","Happy birthday!!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724866206932","Happy Birthday Magician!!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724860326785","Happy Birthday bondhu
Stay blessed","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724832246083","জন্মদিনে আন্তরিক শুভেচ্ছা","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724826445938","Happy birthday dear kaku.Many many happy returns of the day. Wish you all the best. Have a good day.","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724814965651","শুভ জন্মদিন চমক","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724804685394","Happy birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724744723895","শুভ জন্মদিন ভাইয়া।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724726203432","জন্মলগ্নে এক আকাশ শুদ্ধ ভালোবাসা ভাইয়া!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724669762021","Happy Birthday vaia.....","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724656561691","Happy Birthday Chamok! Stay fine always...","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724647601467","Happy Birthday, Bhaiya.","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724622360836","Happy Birthday","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724579199757","শুভ জন্মদিন প্রিয় ভাই। অনেক অনেক শুভকামনা।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724571679569","শুভ জন্মদিন চমক।","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724427715970","শুভ জন্মদিন বন্ধু ❤️","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228724293592617","শুভ জন্মদিন ভাই","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228722655671670","শুভ জন্মদিন ভাই❣️আফসোস ছবি নাই আপনার সাথে যে পোষ্ট করবো, এই জন্মদিনে যদি সুযোগ দিতেন!","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228722204780398","শুভ জন্মদিবস বন্ধু 💐🎂","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228721796050180","শুভ জন্মদিন ভাইয়া 🎂❤","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228721682447340","Happy Birthday ^_^ ^_^","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228720957069206","শুভ জন্মদিন ❤️","0","0","0"
,"https://www.facebook.com/shaqil.mithun.7/posts/pfbid0hav7QcZnAshxaj4DxFumskGtBUoW6GejdjXdXvowNi8hPay4ARdKf7oNT6bAjSYkl","কে কি হয়েছি সেটা হারিয়ে যাক,কিন্তু প্রিয় বন্ধুর Chamok Hasan  সাথে ১১ বছর  পর দেখা হওয়াতে দেখলাম যে আমাদের কারও ই অস্থিরতা কমেনি,সেই ২০০১/২০০২ সালের খুনসুটি নিয়ে আমরা বেচে আছি,ভালো আছি,যেনো নির্ভুল নিয়তি।
বেচে থাক বন্ধুত্ব।
(Missing  M Mahfuz Alam Tonmoy Nayem Jahid Hasan)","200","12","0"
,"https://www.facebook.com/chamokh/posts/pfbid02ESykxYRh5SJNvqohN41KLaJj9cAKGR9SZjGPtg5b9v1QMAVPjLAQEbjBeHDznPdcl","কতকাল পর আজ গিয়েছিলাম গড়াই নদীটায়! 
এ নদী আমার নদী!  ভাবলাম একটা স্মৃতি থাকুক! আমার দুই ভাই হীরক আর রোহানের জন্য কৃতজ্ঞতা!
https://fb.watch/eupSI1DLUU/","6641","50","79"
,"https://www.facebook.com/chamokh/posts/10228634235021209","ঈদ মুবারক ভাইয়া🌙❤️","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228585198595329","কেউ কি বলতে পারবেন জেমস ওয়েব স্পেস টেলিস্কোপের প্রথম ছবিগুলোর বিষয় কী হবে? Can anyone tell what will be the subject of James Webb Space Telescope first images?","0","0","0"
,"https://www.facebook.com/chamokh/posts/10228583449071592:1174220480134286","ক্যালিফোর্নিয়ার Convict Lake এ। দেশ থেকে আম্মু-আব্বুর পাঠানো জামাকাপড় পরে...। আমাদের বাহারী কাপড় দেখে মুগ্ধ হয়ে ওখানকার দর্শনার্থীরা জিজ্ঞেস করছিল, ""তোমরা কি নিজেরাই এমন বানিয়েছ? কোথায় পাওয়া যাবে বলো তো?"" খুব গর্ব করে দেশের কথা বললাম তখন!
-with Feroza Binte Omar","47292","703","52"
,"https://www.facebook.com/chamokh/posts/pfbid02PVQVkX2MGYd6ckK2F9W2RgZncmqqXUwbqfi5GUvYohHVEtX13taURFtUomceeTh4l","","2282","41","0"
,"https://www.facebook.com/chamokh/posts/pfbid02AyNrJRBjJhJgT5SS1R1U9vpMyYBJQaD2zHgKpKK1WaeeKRkCLrBdyL6f2M25ZHXBl","আজ ৩০ জুন, ২০২২, আনুষ্ঠানিকভাবে আম্মুর চাকরির শেষ দিন। ঊনচল্লিশ বছর উপ-সহকারী কমিউনিটি মেডিকেল অফিসার হিসেবে আম্মুর দীর্ঘ যাত্রার হিসেব চুকলো আজ। আজ থেকে আর নিয়ম করে অফিস যাওয়ার তাড়া থাকবে না। অসময়ে ফোন দিলে শুনতে হবে না, ‘আমি অফিসে’। 
.
হঠাৎ করে অসংখ্য আনন্দ-বেদনার স্মৃতি বুকের ভেতরটাকে নাড়া দিয়ে যাচ্ছে। আমাকে ঘিরে, আমাদেরকে ঘিরে আম্মুর সংগ্রামের জীবনটার একটা বড় অংশ খুব কাছ থেকে দেখেছি তো, তাই জানি- এই চাকরিটা আমাদের পরিবারের জন্য কতখানি গুরুত্ববাহী ছিল। 

.
চোখ বুজলেই স্পষ্ট দেখতে পাই- আম্মু ছুটে চলেছে খোকসা জয়ন্তী হাজরার পথে- একটা ভাঙাচোরা রাস্তার ওপর দিয়ে। তখনও আমি গ্রামের স্কুলে। এরপর আব্বুর কয়েকবছরের জন্য প্রবাস পাড়ি দেওয়া। আর তার কিছুদিন পরে আমার কুষ্টিয়া শহরে এসে ভর্তি হওয়া। আম্মুর অফিস রয়ে গেল গ্রামেই। সেই প্রথম আম্মুর থেকে দূরে থাকা। কুষ্টিয়া শহরে যে কাকুর বাসায় ছিলাম, সেই কাকু, কাকী আর আপুর কাছ থেকে অনেক আদর পেয়েছি, তবু মন খারাপ থাকত সবসময়। আম্মুর প্রতি তখন আমার কত অভিমান! আম্মু সেই বাসায় আসত কয়েকদিন পরপর। যেই দিনগুলোতে আসত না, রোজ কাঁদতাম। 
.
আমরা একটা ছোট্ট বাসা নিলাম। আমার কষ্ট কমাতে গিয়ে আম্মুর কষ্ট বাড়লো অনেক। শুরু হলো দৈনিক যাতায়াত। রিকশায় করে বা হেঁটে ট্রেন স্টেশন; সেখান থেকে ট্রেনে খোকসা; খোকসা স্টেশন থেকে ভ্যানে করে অফিস। দেড়-দুই ঘন্টা লেগে যেত পৌঁছতে। তারপর আবার ফিরতি পথ।
ট্রেনের এক বুড়ো বইবিক্রেতার সাথে খাতির করে নিয়েছিল আম্মু, তার থেকে ধার করে বই নিয়ে আসত। দিনের শেষে ঐটুকুই আম্মুর বিনোদন। বইয়ের প্রতি আমার ভালোবাসার বীজ বোনা সেখান থেকে।

.
আমার একটু ভালো স্কুলে পড়া হবে; হয়তো একটা সুন্দর ভবিষ্যতের পথ হবে, সেজন্য কুষ্টিয়া শহরে চলে আসলো আম্মুও। চাকরির জায়গা বদল হলো- কুষ্টিয়া শিশু হাসপাতাল। আমার স্কুলের খুব কাছেই ছিল সেটা, স্কুল শেষে মাঝে মাঝেই চলে যেতাম। এরপর কুষ্টিয়া শহরের আশেপাশে বেশ কিছু জায়গায় আম্মুর চাকরি ছিল। বছরে একবার বা দুবার আমার স্কুল ছুটির সময়ে আম্মু আমাকে সঙ্গে নিয়ে যেত অফিসে। সেই দিনগুলো আমার অনেক স্মৃতিময়। একবার মোল্লা-তেঘরিয়ার একটা ছোট্ট অফিসে আমাকে নিয়ে গিয়েছিল আম্মু, আমি এখনও ঘুমের ঘোরে সেইখানটার স্বপ্ন দেখি।  কোনো কারণ ছাড়াই!
.
ক্লাস ফাইভের শেষদিকে আব্বু ফিরে এল প্রবাস থেকে। তারপরের সময়টা খুব খুশি খুশি একটা সময় ছিল আমার জীবনের। ক্লাস সিক্স থেকে টেন- অনেক বেশি ঘটনাবহুল আমার জন্য।  সেটা অন্য সময়ের জন্য তোলা থাক। আমার স্কুল, গণিতের প্রতি ভালো লাগা, বিশ্বসাহিত্য কেন্দ্র, প্রতিযোগিতায় অংশ নেওয়া, আম্মুর সার্জারি -এমন অনেক কিছু। তবে পারিবারিক বিবেচনায় সবচেয়ে দারুণ ব্যাপারটা ঘটে আমি যখন ক্লাস এইটে পড়ি সেই সময়। তখন আম্মুর কোল জুড়ে এলো আমার ছোট বোন চারু। ছোট্ট মানুষটাকে নিয়ে আমাদের সে কী উৎসব! এই সমস্ত কিছুর পেছনে ‘সেফটিনেট’ ছিল আম্মুর চাকরিটা। 
.
চাকরি নিয়ে দুর্ভোগও কম ছিল না। স্বাস্থ্য বিভাগ থেকে পরিবার পরিকল্পনা বিভাগে প্রেষণে কাজ করতে হতো। বেতন হতো না মাঝে মাঝে। মাসের পর মাস বেতন আটকে থাকত। এখন নিজের সংসার চালাতে গিয়ে বুঝি না আম্মু কী করে চলত! আম্মুকে তখন সুপারহিরো মনে হয়… স্বভাবতই খুব হিসেব করে চলতে হতো আমাদের। আমি দেখতাম আম্মুর একটা হিসাবের খাতা ছিল, পাই পাই করে সব লিখে রাখত। বিলাসিতার কোনো অবকাশ আমাদের ছিল না। আমি অতটুকু বুঝতাম, তাই সাধ্যের বেশি কিছু কখনও আবদারও করিনি। এই যে হিসেব করে চলা, এর ভেতরে আমি দেখতাম সুখের মন্ত্র। অনেক চিন্তা করে মাসিক কিস্তিতে কেনা একটা যে ফ্রিজ কত আনন্দের ব্যাপার হতে পারে, আমি জানি। আমি জানি- বিনাক্লেশে পাওয়া বস্তু, আর সংগ্রামে অর্জন করা বস্তুর ভেতরে আনন্দের ফারাক কতখানি…।
.
আমি কুষ্টিয়াতে এইচএসসি শেষ করে ঢাকাতে বুয়েটে ভর্তি হলাম। নিয়মিতভাবে আম্মুর কাছে থাকার সেই বোধহয় শেষ। হলে ওঠার পর টের পেলাম আম্মুকে ছাড়া কী ভয়ঙ্কর রকম অসহায় লাগে। বুয়েটে আসার পরে ‘ছাইড়া দে মা কাইন্দা বাঁচি বুয়েটে পড়ব না’ নামের একটা গান লিখেছিলাম। সেখানে শেষ লাইনগুলোতে লিখেছিলাম ‘মন টেকে না হলের ঘরে/ফিরতে বাড়ি ইচ্ছে করে/মায়ের কথা মনে পড়ে/বুক ভাসে কান্নায়’। পরে মনে হয়েছিল মায়ের কথা বললে আম্মু কষ্ট পাবে, তাই কেটে ‘পুরোন কথা মনে পড়ে’ লিখেছিলাম। 
.
আম্মু মনে হয় টের পেতো। হয়তো সে কারণেই বদলি নিয়ে আম্মুও ঢাকায় চলে এলো। যোগ দিল তেজগাঁও থানা হেলথ কমপ্লেক্সে। এখানেই চাকরি জীবনের শেষ অংশটা কেটে গেল। আর সেখান থেকেই আজ হলো বিদায় নেওয়া!  
.
ছুটি- অবসর এই শব্দগুলোর ভেতরে আনন্দ থাকার কথা। কিন্তু চাকরির অবসর ব্যাপারটার ভেতরে কোথায় যেন একটা বেদনার সুর বাজে। চেনা জীবনটার ভেতরে একটা ছন্দপতনের জন্যই হয়তোবা। জীবনের একটা বড় অংশ হঠাৎ শূন্য হয়ে গেলে বুক হালকা হয় না, ভার হয়ে আসে। পদার্থবিজ্ঞানের নিয়ম ওখানে খাটে না…
.
একটা জটিল সার্জারির কারণে শেষ কয়েকটা দিন নিয়ম করে আর অফিস করা হয়নি আম্মুর। অবসরের আগ মুহূর্তটা তাই নিজের ভাবনার সাথে মেলেনি। পরের সময়টা নিয়েও নিশ্চয়ই অনেক ভাবনা আছে নিজের। সেই ভাবনাগুলো পূরণ হোক, আম্মু যেন নীরোগ- নিশ্চিন্তে আনন্দে অবসর জীবনটা কাটাতে পারে- সেই প্রার্থনা করি সবসময়। আপনারাও সবাই দোয়া রাখবেন আমার আম্মুর জন্য- আম্মু যেন দ্রুত পুরোপুরি সুস্থ হয়ে ওঠে, তার অবসর জীবনটা যেন নির্বিঘ্নে শান্তিতে কাটে।","16237","688","184"
,"https://www.facebook.com/chamokh/posts/pfbid0dvB6GahhsJxHLsHivGAvNaDNGULN3SiyRg9BuQPbBv44BNj4SfDPHbWpdTnVsNaYl","বাবা দিবসের শুভেচ্ছা ও ভালোবাসা নিয়ো, আব্বু! সুস্থ-সবল থেকো আরও বহু বহু বছর। 
@Ahsan Nabab","3715","41","1"
,"https://www.facebook.com/chamokh/posts/pfbid02Rmss6MWyP6QBgnpn1mAE5HPaF1UGFMtGxNUnAzroZhNW6dUG7CwunQwsi2bqtAZTl","গণিত: ছোট্ট একটা ভিডিও, প্রিয় একটা ছবি 

https://fb.watch/dImeGW-PK0/","2527","24","81"
,"https://www.facebook.com/chamokh/posts/pfbid02t7cpai9LBZdiS8onAjZPMYmmjJi1dQJug6dXBoMdo9aFNcLRvCZ1sgd9prNcVswzl","একটি আপডেট, কিছু কৃতজ্ঞতা প্রকাশ আর দোয়া প্রার্থনা-  

আমার আম্মুর একটি বেশ জটিল জেনারেল সার্জিকাল অপারেশন দরকার ছিল। ছোট মামা ( Md Kobad ) এর পরামর্শে আম্মুকে ঢাকার স্কয়ার হাসপাতালে প্রফেসর সানোয়ার হোসেন স্যারের কাছে দেখানো হয়। তিনি সবকিছু দেখে খুব দ্রুত ব্যবস্থা নেন।  অত্যন্ত ধৈর্য এবং যত্ন নিয়ে সেই অপারেশনটি সম্পন্ন করেন। 
আম্মু এখনও হাসপাতালে আছেন। পরম করুণাময়ের কৃপায় প্রতিদিন খুব ধীরে অবস্থার উন্নতি হচ্ছে। 
আমি প্রফেসর সানোয়ার স্যার, তার টিমের সকল সদস্য, হাসপাতালের নার্স, সকল সার্পোটিং স্টাফ, যে দুজন জুনিয়র ভাই আম্মুর জন্য রক্ত দিয়েছেন সবার প্রতি গভীর কৃতজ্ঞতা জানাচ্ছি। একই সাথে আম্মু যেন দ্রুত সম্পূর্ণ সুস্থ হয়ে ওঠেন সবার কাছে সেই দোয়া প্রত্যাশা করছি।","2689","147","0"
,"https://www.facebook.com/masud.parvez.338658/posts/pfbid0v3ERH4PAQbGqK99ca8KxyD9GH4vSrf7PpM1goyb7cprcGFQ8Wr1aa898pAs866aal","[বন্ধু]
লস অ্যাঞ্জেলেস ভ্রমণের আরও ১ টি লাভ হলো কলেজের বন্ধু, সবার প্রিয় Chamok Hasan এর সাথে দেখা হওয়া। চমক ও বন্ধু পত্নী (সেও বন্ধু) অসম্ভব রকমের ভালো মানুষ সেটা নতুন করে বলার কিছু না। কথা ছিলো ২ ঘণ্টা আড্ডা দিবো, সেটা শেষ পর্যন্ত ৫ ঘণ্টায় ও শেষ করতে পারি নাই। কিছুক্ষনের জন্য ফিরে গিয়েছিলাম আমাদের প্রাণ প্রিয় কুষ্টিয়া সরকারী কলেজে, প্রিয় শিক্ষক, ক্লাস, বন্ধু... আরও কতো কি! মনেহলো আবার ফিরে গেছি সেই ২০০২-২০০৪ সালে!! ফিরে গিয়েছিলাম প্রিয় শিক্ষক জুওলোজির নুরুজ্জামান স্যার, বায়োলজির মাসুদ রানা স্যার, পদার্থের সাত্তার স্যার, কেমিস্ট্রির আতিয়ার স্যার, নওরোজ স্যার, অঙ্কের পিন্টু পাল স্যার এর কাছে প্রাইভেট পড়ার সৃতিকথা, বিতর্ক, স্কাউটিং, দ্রুত শেষ হওয়া সেই  এইচ এস সি সময়!! আমাদের সময় হাতে হাতে মোবাইল ছিলো না, বেশীরভাগ বন্ধুদের সাথেই কোনো যোগাযোগ নাই, ফেসবুকের কল্যাণে ১-২ জনকে পাওয়া যায় আজকাল। আমাদের আড্ডায় ২ টা পরী বর্ণমালা ও পরশমণি ছিলো বাড়তি পাওনা। আমার ছেলে তার প্রিয় সব খেলনার রাজ্য পেয়ে মহা খুশিতে অস্থির সময় পার করেছে।
বন্ধুরা সবাই যে যেখানে আছিস, ভালো থাকিস। মিস করেছি অনেককেই।

#masuddiary
#summer2022","790","41","2"
,"https://www.facebook.com/chamokh/posts/pfbid0354ZnD2B1irEryMbpPKdw524yDmQkJ3kSmKuH3gWmdon6Kv8C3RVwDEShKnuoKNLyl","আমেরিকার একটা মজার কালচার আছে। ওরা একেকটা স্কুল পর্যায় শেষ হওয়ার পর বাচ্চাদের নিয়ে গ্র্যাজুয়েশন অনুষ্ঠানের আয়োজন করে। আমরা যেমন ব্যাচেলর্স এর পর কনভোকেশনে অংশ নিই, অনেকটা ঐ রকম করে।
বর্ণমালা এখনও মূল স্কুলে ভর্তি হয়নি। গত দেড় বছর ধরে একটা প্রি-স্কুলে যেত, অনেকটা আমাদের দেশের প্লে-গ্রুপ এর মতো। সেটা শেষ হলো। তার জন্যই বেশ বড়সর আয়োজন করেছে প্রি-স্কুল থেকে। অফিসিয়াল ফটোসেশনেরও ব্যবস্থা ছিল।
প্রিস্কুল শেষ হওয়ার মানে হলো হলো এখন বর্ণমালা স্কুলে যাওয়ার জন্য প্রস্তুত! এ বছর আগস্ট থেকে ও বাসার কাছেই একটা স্কুলে যাবে।","17810","37","55"
,"https://www.facebook.com/chamokh/posts/pfbid02WZAN2vnkWbUV9wB98q72zgW9m6KWRVg7mNi5XzfzFNSXNVgNGz5hpjfFw4ib8nekl","মা-দিবসে আমার আম্মুর সঙ্গে ছবি খুঁজতে গিয়ে এটা এলো সামনে। ২০১৯ এ দেশে গিয়েছিলাম যখন, তখন তোলা। আমার খুব খুব প্রিয় একটা ছবি। চার প্রজন্মের এই ছবিটা বেশ গাণিতিক - একটা alternating series এর চারটা পদ বলা যায় :P । আমার মেয়ে বর্ণমালা, তার বাবা আমি, আমার আম্মু, আর তার বাবা- আমার নানাভাই। দুই বাবা, দুই কন্যা, এক মা, আর এক পুত্র - এই ছবিতে। 
সবাই শারীরিক ও মানসিকভাবে সুস্থ-সবল থাকুক, এটাই পরম করুণাময়ের কাছে প্রার্থনা। 

আর... মা দিবসের শুভেচ্ছা রইলো, আম্মু! জীবনভর সংগ্রাম করেছ, আমি হওয়ার পর থেকে পুরোটা জীবন সাজিয়েছ সন্তানদের কেন্দ্র করেই। কোনোদিন কোনো অন্যায়কে প্রশ্রয় দাওনি, কখনও কোথাও ভালো করলে অহংকার দেখাওনি, আমাকেও বলেছ যেন কখনও নিজেকে বড় না ভাবি। শিখিয়েছ প্রলোভন, বিলাসিতা থেকে দূরে থাকতে।
সৃষ্টিকর্তাকে ধন্যবাদ, এমন এক মায়ের গর্ভে আমাকে জন্ম দেওয়ার জন্য! 

অনেক ভালোবাসি তোমাকে! Happy Mother's Day!","24244","219","27"
,"https://www.facebook.com/chamokh/posts/pfbid023RmmQKxoL1rArHKxrvKktCrdBUJrfKrpBKx9cBWWCoPkJxbBseziATf3KQWMynPJl","বর্ণমালা, পরশমণি ও তাদের মা-বাবার তরফ থেকে সবাইকে ঈদ মোবারক!","29378","665","15"
